id,key,proc_summary,target_Security,target_Performance
12369489,AXIS2-2677,  updat onlin doc updat onlin doc,0,0
12369537,TUSCANY-1290,  databind sdo broken SDO beta relesa lastest SDO trunk snapshot build databind sdo broken SDO beta relesa lastest SDO trunk snapshot build,0,0
12369567,AXIS2-2683,  doc enhanc json support jm transport instal guid doc enhanc json support jm transport instal guid,0,0
12369606,MYFACES-1633,  incorret view render postback incorret view render postback,0,0
12369626,HADOOP-1386,  constructor path not take empti string paramet constructor path not take empti string paramet,0,0
12369675,TUSCANY-1293,  SDO not work OSGi SDO not work OS Gi,0,0
12369737,AXIS2-2687,  improv mail configur html migrat html improv mail configur html migrat html,0,0
12369760,XAP-449,  except applic startup use xap except applic startup use xap,0,0
12369772,AXIS2-2690,  fix sampl quickstartguid html page fix sampl quickstartguid html page,0,0
12369804,GERONIMODEVTOOLS-148,  start server eclips plugin start server eclips plugin,0,0
12369827,HADOOP-1396,  FileNotFound except DFS block file not found except DFS block,0,0
12369869,HADOOP-1400,  JobClient rpc time get job statu job client rpc time get job statu,0,0
12369892,HADOOP-1407,  fail task not kill job fail task not kill job,0,0
12369904,STDCXX-422,  cygwin linker error due multipl definit typeinfo mani librari symbol cygwin linker error due multipl definit typeinfo mani librari symbol,0,0
12369911,HADOOP-1411,  AlreadyBeingCreatedException task retri alreadi creat except task retri,0,0
12369932,AXIS2-2695,  content type not defin admin consol axi admin listService content type not defin admin consol axi admin list servic,0,0
12369948,AXIS2-2696,  namespaceURI problem move form axi axi namespac URI problem move form axi axi,0,0
12369974,AXIS2-2698,  ListingAgent support servic name composit path list agent support servic name composit path,0,0
12369976,AXIS2-2699,  document http transport BASIC authent outdat document http transport BASIC authent outdat,0,0
12370075,DIRSERVER-942,  server feez http issu apach org jira brows DIRSERVER server feez http issu apach org jira brows DIRSERVER,0,0
12370150,HADOOP-1427,  typo GzipCodec createInputStream bufferSize typo gzip codec creat input stream buffer size,0,0
12370153,AXIS2-2705,  java WSDL switch gener DOC LIT BARE wsdl java WSDL switch gener DOC LIT BARE wsdl,0,0
12370225,HADOOP-1431,  map task timeout fail call progress map task timeout fail call progress,0,0
12370266,AXIS2-2713,  invoc target except invok string element nillabl invoc target except invok string element nillabl,0,0
12370267,AXIS2-2714,  unnecessari record direction MessageContext execut phase gener improv unnecessari record direction messag context execut phase gener improv,0,0
12370272,DIRSERVER-943,  cannot run integr test trunk SASL code import cannot run integr test trunk SASL code import,0,0
12370281,AXIS2-2716,  syntax error script axi sh axi syntax error script axi sh axi,0,0
12370292,HADOOP-1435,  FileSystem globPaths not creat path empti string file system glob path not creat path empti string,0,0
12370317,DERBY-2701,  mani seal violat error ibm ibm jvm test run junit test mani seal violat error ibm ibm jvm test run junit test,0,0
12370335,AXIS2-2719,  PolicyReference resolv bind level WSDL file polici refer resolv bind level WSDL file,0,0
12370340,AXIS2-2720,  WSDLDataLocator chang FQDN IP address WSDL data locat chang FQDN IP address,0,0
12370397,AXIS2-2722,  support JAX WS support JAX WS,0,0
12370450,COCOON-2070,  releas pool bean might skip recycl call aggreg bean lead gener alreadi set style except releas pool bean might skip recycl call aggreg bean lead gener alreadi set style except,0,0
12370453,AXIS2-2726,  servic cannot found endpoint refer EPR servic cannot found endpoint refer EPR,0,0
12370477,AXIS2-2727,  error write axi modul web page error write axi modul web page,0,0
12370529,AXIS2-2732,  much introspect MessageReceivers much introspect messag receiv,0,0
12370531,AXIS2-2733,  java lang RuntimeException thrown pars incorrect XML caus entir axi thread hang java lang runtim except thrown pars incorrect XML caus entir axi thread hang,0,0
12370579,AXIS2-2738,  resourc load not properli deleg DeploymentClassLoader resourc load not properli deleg deploy class loader,0,0
12370594,DIRSERVER-951,  negat filter index attribut find entri without attribut negat filter index attribut find entri without attribut,0,0
12370620,AXIS2-2742,  axi sh miss quot variabl caus axi sh line unari oper expect axi sh miss quot variabl caus axi sh line unari oper expect,0,0
12370622,AXIS2-2744,  test RPCMessageReceiver complex data use ADB gener test case test RPC messag receiv complex data use ADB gener test case,0,0
12370628,WICKET-606,  AbstractTextComponent setConvertEmptyInputStringToNull true not work IObjectClassAwareModels affect TextField etc abstract text compon set convert empti input string null true not work object class awar model affect text field etc,0,0
12370704,AXIS2-2755,  incomplet code gener wsdl java adb mode incomplet code gener wsdl java adb mode,0,0
12370724,HADOOP-1452,  map output transfer byte output fail map output transfer byte output fail,0,0
12370734,STDCXX-431,  HP aCC error memchr collat cpp HP CC error memchr collat cpp,0,0
12370740,STDCXX-432,  HP aCC error va_list except cpp HP CC error va_list except cpp,0,0
12370741,STDCXX-433,  HP aCC error strpbrk num_put cpp HP CC error strpbrk num_put cpp,0,0
12370744,STDCXX-434,  HP aCC version incorrectli detect HP CC version incorrectli detect,0,0
12370748,TUSCANY-1323,  DBInitializerTestCase failur SDO chang TUSCANY DB initi test case failur SDO chang TUSCANY,0,0
12370829,HADOOP-1459,  FileSystem getFileCacheHints return IP address rather hostnam break data local map reduc file system get file cach hint return IP address rather hostnam break data local map reduc,0,0
12370858,HTTPCORE-77,  SessionInputBuffer SessionOutputBuffer hang infinit loop session input buffer session output buffer hang infinit loop,0,0
12370870,DERBY-2757,  not requir authent bring secur manag network server not requir authent bring secur manag network server,0,0
12370906,HADOOP-1461,  corner case deadlock TaskTracker corner case deadlock task tracker,0,0
12370931,AXIS2-2769,  POJO blocker auto gener wsdl not contain properti superclass POJO blocker auto gener wsdl not contain properti superclass,0,0
12370937,TAPESTRY-1537,  releas note claim TAPESTRY fix releas note claim TAPESTRY fix,0,0
12370954,HADOOP-1463,  df datanod du reserv semant violat df datanod du reserv semant violat,0,0
12371000,AXIS2-2771,  soap header remov WSDL sinc version soap header remov WSDL sinc version,0,0
12371036,AXIS2-2774,  lack support XML schema inheirit lack support XML schema inheirit,0,0
12371048,CXF-706,  multipl http destin cannot use address use HTTPS multipl http destin cannot use address use HTTPS,0,0
12371069,JDO-494,  ERROR org apach tool ant AntClassLoader run maven build api ERROR org apach tool ant ant class loader run maven build api,0,0
12371077,AXIS2-2778,  WSDL java oddli name except WSDL java oddli name except,0,0
12371131,AXIS2-2780,  multipl MAR file written temp dir could caus hard disk fill multipl MAR file written temp dir could caus hard disk fill,0,0
12371143,DIRSERVER-961,  miss ASL header packag info java class miss ASL header packag info java class,0,0
12371166,HADOOP-1472,  time task mark KILLED rather FAILED mean framework fail TIP time attempt time task mark KILLED rather FAILED mean framework fail TIP time attempt,0,0
12371188,DIRSTUDIO-127,  miss ASL header packag info java file ACIEditor miss ASL header packag info java file ACI editor,0,0
12371190,HADOOP-1475,  local filecach disappear local filecach disappear,0,0
12371250,AXIS2-2785,  servic lifecycl servic lifecycl,0,0
12371394,AXIS2-2792,  java WSDL oddli name WSDL fault java WSDL oddli name WSDL fault,0,0
12371407,ODE-147,  BPEL runtim gener faulti soap messag BPEL runtim gener faulti soap messag,0,0
12371464,AXIS2-2796,  NullPointerException ADB serial option attribut null pointer except ADB serial option attribut,0,0
12371466,AXIS2-2797,  send statu code correctli send statu code correctli,0,0
12371478,HADOOP-1486,  ReplicationMonitor thread goe away replic monitor thread goe away,0,0
12371491,OPENJPA-258,  MetaDataInheritanceComparator not transit lead memori crash PCEnhancer meta data inherit compar not transit lead memori crash PC enhanc,0,0
12371528,AXIS2-2801,  wsdl return origin wsdl even useoriginalwsdl fals servic xml wsdl return origin wsdl even useoriginalwsdl fals servic xml,0,0
12371802,HTTPCORE-83,  test failur SVN head test failur SVN head,0,0
12371896,DERBY-2839,  initi problem beta candid initi problem beta candid,0,0
12371965,AXIS2-2820,  SimpleHTTP server not handl multipl thread simpl HTTP server not handl multipl thread,0,0
12371978,HADOOP-1504,  termin hadoop cluster may overzeal termin hadoop cluster may overzeal,0,0
12371993,AXIS2-2822,  unabl implement method gener WSDL java org apach axi databind ADBException unexpect subel PromoteEmailToActivity unabl implement method gener WSDL java org apach axi databind ADB except unexpect subel promot email activ,0,0
12372057,AXIS2-2829,  WSA none handl incorrect WSA none handl incorrect,0,0
12372059,AXIS2-2831,  codegen creat mani stub time codegen creat mani stub time,0,0
12372101,HADOOP-1514,  progress report not handl case reduc current anyth fetch progress report not handl case reduc current anyth fetch,0,0
12372117,IBATIS-441,  multipl result set support broken multipl result set support broken,0,0
12372162,STDCXX-452,  std numpunct not thread safe std numpunct not thread safe,0,0
12372171,STDCXX-453,  std moneypunct not thread safe std moneypunct not thread safe,0,0
12372179,HADOOP-1520,  IndexOutOfBoundsException FSEditLog processIOError index bound except FS edit log process IO error,0,0
12372204,AXIS2C-624,  modul handler invok servic even modul not engag serivc modul handler invok servic even modul not engag serivc,0,0
12372272,COCOON-2079,  parser error launch webapp jetti parser error launch webapp jetti,0,0
12372314,AXIS2C-626,  client fire error synchron call longer durat client fire error synchron call longer durat,0,0
12372334,AXIS2-2850,  MessageContext envelop overwritten fault MessageContext envelop except messag context envelop overwritten fault messag context envelop except,0,0
12372370,AXIS2-2854,  MessageContext option messag context option,0,0
12372371,AXIS2-2855,  callback interfac chang callback interfac chang,0,0
12372373,AXIS2-2857,  handler interfac cleanup handler interfac cleanup,0,0
12372473,TUSCANY-1387,  miss sampl readm binari distribut miss sampl readm binari distribut,0,0
12372474,TUSCANY-1388,  miss LICENSE README NOTICE DAS distribut miss LICENSE README NOTICE DAS distribut,0,0
12372480,AXIS2-2864,  JMS address SOAPBody address broken new dispatch resolv requir oper JMS address SOAP bodi address broken new dispatch resolv requir oper,0,0
12372489,HADOOP-1536,  libhdf test fail libhdf test fail,0,0
12372562,AXIS2-2871,  WSDL ToAllAxisServicesBuilder roundtrip problem WSDL axi servic builder roundtrip problem,0,0
12372563,HADOOP-1542,  incorrect task tip schedul look like specul execut incorrect task tip schedul look like specul execut,0,0
12372586,JCI-50,  javac sourc target paramet javac sourc target paramet,0,0
12372593,AXIOM-151,  bodi lost SOAPEnvelope header touch serial bodi lost SOAP envelop header touch serial,0,0
12372624,AXIS2-2874,  enableMTOM true axi xml client understand MTOM fail miser enabl MTOM true axi xml client understand MTOM fail miser,0,0
12372651,AXIS2-2877,  java WSDL fail common httpclient jar absent java WSDL fail common httpclient jar absent,0,0
12372652,AXIS2-2878,  axi cannot handl POJO class multipl method throw except fault axi cannot handl POJO class multipl method throw except fault,0,0
