class_id,class_name,class_content
2787,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/util/InternalTestObject.java, InternalTestObject getDependency getDependency MockDependency depend MockDependency depend MockDependency depend MockDependency dont inject MockDependency depend MockDependency dont inject intern test object get depend get depend mock depend depend mock depend depend mock depend depend mock depend dont inject mock depend depend mock depend dont inject
2788,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/util/MockDependency.java, MockDependency MockDependency MockDependency string messag getMessage string messag string messag mock depend mock depend mock depend string messag get messag string messag string messag
2789,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/injection/util/TestObject.java, TestObject getDependency getDependency MockDependency depend MockDependency dont inject MockDependency depend MockDependency dont inject MockDependency depend MockDependency depend test object get depend get depend mock depend depend mock depend dont inject mock depend depend mock depend dont inject mock depend depend mock depend depend
2790,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/LazyInitProxyFactoryTest.java, LazyInitProxyFactoryTest testInterfaceProxy testConcreteProxy testPackagePrivateConcreteProxy testCGLibInterceptorReplacement testStringProxy InterfaceObject interfaceObject InterfaceObject InterfaceObject interfaceObject InterfaceObject ConcreteObject concreteObject ConcreteObject concret ConcreteObject concreteObject ConcreteObject concret PackagePrivateConcreteObject PACKAGE_PRIVATE_CONCRETE_OBJECT PackagePrivateConcreteObject concret PackagePrivateConcreteObject PACKAGE_PRIVATE_CONCRETE_OBJECT PackagePrivateConcreteObject concret IProxyTargetLocator interfaceObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest interfaceObject IProxyTargetLocator interfaceObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest interfaceObject IProxyTargetLocator concreteObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest concreteObject IProxyTargetLocator concreteObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest concreteObject IProxyTargetLocator PACKAGE_PRIVATE_CONCRETE_OBJECT_LOCATOR IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest PACKAGE_PRIVATE_CONCRETE_OBJECT IProxyTargetLocator PACKAGE_PRIVATE_CONCRETE_OBJECT_LOCATOR IProxyTargetLocator serialVersionUID overrid object locateProxyTarget LazyInitProxyFactoryTest PACKAGE_PRIVATE_CONCRETE_OBJECT IProxyTargetLocator stringObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget StringLiteral IProxyTargetLocator stringObjectLocator IProxyTargetLocator serialVersionUID overrid object locateProxyTarget StringLiteral lazi init proxi factori test test interfac proxi test concret proxi test packag privat concret proxi test CG lib interceptor replac test string proxi interfac object interfac object interfac object interfac object interfac object interfac object concret object concret object concret object concret concret object concret object concret object concret packag privat concret object PACKAGE PRIVATE CONCRETE OBJECT packag privat concret object concret packag privat concret object PACKAGE PRIVATE CONCRETE OBJECT packag privat concret object concret proxi target locat interfac object locat proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test interfac object proxi target locat interfac object locat proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test interfac object proxi target locat concret object locat proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test concret object proxi target locat concret object locat proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test concret object proxi target locat PACKAGE PRIVATE CONCRETE OBJECT LOCATOR proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test PACKAGE PRIVATE CONCRETE OBJECT proxi target locat PACKAGE PRIVATE CONCRETE OBJECT LOCATOR proxi target locat serial version UID overrid object locat proxi target lazi init proxi factori test PACKAGE PRIVATE CONCRETE OBJECT proxi target locat string object locat proxi target locat serial version UID overrid object locat proxi target string liter proxi target locat string object locat proxi target locat serial version UID overrid object locat proxi target string liter
2791,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/PackagePrivateConcreteObject.java, PackagePrivateConcreteObject PackagePrivateConcreteObject PackagePrivateConcreteObject string messag getMessage string messag string messag packag privat concret object packag privat concret object packag privat concret object string messag get messag string messag string messag
2792,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/ConcreteObject.java, ConcreteObject ConcreteObject ConcreteObject string messag getMessage string messag string messag concret object concret object concret object string messag get messag string messag string messag
2793,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/IInterface.java, IInterface getMessage interfac get messag
2794,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/InterfaceObject.java, InterfaceObject InterfaceObject string messag getMessage string messag string messag interfac object interfac object string messag get messag string messag string messag
2795,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/IObjectMethodTester.java, IObjectMethodTester isValid reset equal object obj hashCode toString object method tester valid reset equal object obj hash code string
2796,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/MockObjectLocator.java, MockObjectLocator MockObjectLocator object object locateProxyTarget serialVersionUID serialVersionUID object object object object mock object locat mock object locat object object locat proxi target serial version UID serial version UID object object object object
2797,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/proxy/util/ObjectMethodTester.java, ObjectMethodTester ObjectMethodTester isValid reset equal object obj hashCode toString valid valid object method tester object method tester valid reset equal object obj hash code string valid valid
2798,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-ioc/src/test/java/org/apache/wicket/util/license/ApacheLicenceHeaderTest.java, ApacheLicenceHeaderTest ApacheLicenceHeaderTest apach licenc header test apach licenc header test
2799,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-jmx/src/main/java/org/apache/wicket/jmx/ApplicationMBean.java, ApplicationMBean clearMarkupCache getApplicationClass getConfigurationType getHomePageClass getMarkupCacheSize getWicketVersion clearLocalizerCache applic bean clear markup cach get applic class get configur type get home page class get markup cach size get wicket version clear local cach
2800,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-jmx/src/main/java/org/apache/wicket/jmx/ApplicationSettingsMBean.java, ApplicationSettingsMBean getAccessDeniedPage getClassResolver getDefaultMaximumUploadSize getInternalErrorPage getPageExpiredErrorPage getUnexpectedExceptionDisplay setDefaultMaximumUploadSize string defaultUploadSize applic set bean get access deni page get class resolv get default maximum upload size get intern error page get page expir error page get unexpect except display set default maximum upload size string default upload size
2801,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-jmx/src/main/java/org/apache/wicket/jmx/DebugSettingsMBean.java, DebugSettingsMBean getComponentUseCheck isAjaxDebugModeEnabled setAjaxDebugModeEnabled enabl setComponentUseCheck check setComponentPathAttributeName string getComponentPathAttributeName setOutputMarkupContainerClassName enabl isOutputMarkupContainerClassName isLinePreciseReportingOnAddComponentEnabled setLinePreciseReportingOnAddComponentEnabled enabl isLinePreciseReportingOnNewComponentEnabled setLinePreciseReportingOnNewComponentEnabled enabl setDevelopmentUtilitiesEnabled enabl isDevelopmentUtilitiesEnabled debug set bean get compon use check ajax debug mode enabl set ajax debug mode enabl enabl set compon use check check set compon path attribut name string get compon path attribut name set output markup contain class name enabl output markup contain class name line precis report add compon enabl set line precis report add compon enabl enabl line precis report new compon enabl set line precis report new compon enabl enabl set develop util enabl enabl develop util enabl
