issue_id,component,reporter,summary,description,affected_version,fixed_version,description_words,Surprising,Dormant,Blocker,Security,Performance,Breakage,file_count,files
2346,ambari-web,Yusaku Sako,API call to get 'metrics/cpu' does not work for NameNode and JobTracker host components,1. http://ambari:8080/api/v1/clusters/cluster/services?fields=components/host_components/metricsincludes all metrics for NameNode and JobTracker  including cpu metrics.2. http://ambari:8080/api/v1/clusters/cluster/services?fields=components/host_components/metrics/cpudoes not return cpu metrics for NameNode and JobTracker,1.2.5,1.2.5,26,1,0,0,0,0,0,1,ambari-agent/src/main/puppet/modules/hdp-ganglia/files/rrd.py;
2349,ambari-server,Oleksandr Diachenko,Enhance processing of ojdbc.jar before starting ambari server,Enhancements: Read RESOURCE_DIR from the ambari.properties Ask user twice to place drivers to /usr/share/java,1.2.4,1.2.4,14,1,0,0,0,0,0,0,
2362,ambari-web,Andrii Tkach,Unit Tests: Added tests to install wizard for step 3  5  10,,1.2.5,1.2.5,1,1,0,0,0,0,0,0,
2363,ambari-server,Dmitry Lysnichenko,Intermittent test failure with HBase port Scanner test.,This test fails sometimes and is not very reliable.,1.2.5,1.2.5,10,1,0,0,0,0,0,0,
2371,ambari-web,Jaimin D Jetly,Security Wizard: webhcat Server start fails on enabling security,This happens when templeton.kerberos.principal property is set to HTTP/_HOST@&lt;realm name&gt; instead of HTTP/&lt;internal host name&gt;@&lt;realm name&gt;,1.2.5,1.2.5,16,1,0,0,1,0,0,2,ambari-web/app/controllers/main/admin/security/add/step3.js;ambari-web/app/controllers/main/admin/security/disable.js;
2372,ambari-web,Yusaku Sako,Show installed stack and its services,List the installed stack and its services in Admin &gt; Cluster page.,1.2.5,1.2.5,12,1,0,0,0,0,0,0,
2375,ambari-web,Andrii Tkach,Unit Tests: Added tests to models,Added unit tests to models: Rack  Host  HostComponent.,1.2.5,1.2.5,8,1,0,0,0,0,0,0,
2377,ambari-web,Oleg Nechiporenko,Add Host Wizard: show info about manual steps required on a secure cluster,When a cluster is in secure mode  there are additional manual steps that need to be performed when adding new hosts to the cluster.In the Review page  add a prominent box with a red background and display the following text:You are running your cluster in secure mode. You must set up the keytabs for all the hosts you are adding before you proceed.'Upon clicking 'Deploy'  show a confirmation popup with the text:Before you proceed  please make sure that the keytabs have been set up on the hosts you are adding per the instructions on the Review page. Otherwise  the assigned components will not be able to start properly on the hosts being added. OK CancelNote that the extra message and confirmation popup should show only when security is enabled on the cluster.,1.2.5,1.2.5,132,1,0,0,0,0,0,0,
2383,ambari-server,Siddharth Wagle,Add unit tests for ambari-server python changes,AMBARI-2174 - Add missing unit tests for the code changes,1.2.5,1.2.5,21,1,0,0,0,0,0,1,ambari-web/app/utils/host_progress_popup.js;
2391,ambari-server,Oleksandr Diachenko,Bootstrap is broken for ambari web with RHEL-5.8,Steps:1. Install ambari-server.2. Go to 'Install Options' page.3. Set the hosts list and ssh-key  click 'Next' button.Result:Ambari Web is blocked in 'Confirm Hosts'. Confirming was not ended after not less than 40 minutes.,1.2.4,1.2.4,33,1,0,0,0,0,0,0,
2394,ambari-server,Siddharth Wagle,ambari-server setup borken in trunk,install_jce_manually() in the download_jdk() result in fatal exception.Checking JDK...INFO: Loading properties from /etc/ambari-server/conf/ambari.propertiesERROR: Error getting ambari propertiesERROR: Exiting with exit code -1. Reason: Downloading or installing JDK failed: 'Fatal exception: Error getting ambari properties  exit code -1'. Exiting.,1.2.5,1.2.5,38,1,0,0,0,0,0,0,
2402,ambari-web,Xi Wang,Add support for 'classic' dashboard,,1.2.5,1.2.5,1,1,0,0,0,0,0,0,
2403,ambari-server,Dmitry Lysnichenko,ambari-server setup should allow user to change database password,If we run setup second time. Amabri should allow user to change the DB password for the ambari-user.Currently  the executed script should allow for this.command: &#91;&#39;su&#39;  &#39;-&#39;  &#39;postgres&#39;  &#39;--command=psql -f /var/lib/ambari-server/resources/Ambari-DDL-Postgres-CREATE.sql -v username=/&#39;&quot;ambari-server&quot;/&#39; -v password=&quot;/&#39;/&#39;&quot;&#39;&#93;,1.2.5,1.2.5,36,0,0,0,1,0,0,0,
2408,ambari-web,Jaimin D Jetly,Kerberos globals are shown in HDFS config page during install,,1.2.5,1.2.5,1,1,0,0,0,0,0,0,
2413,ambari-web,Andrii Tkach,Installer Wizard step-6: NameNode and SNameNode should not be co-hosted by default on multinode cluster.,,1.2.5,1.2.5,1,0,0,0,0,0,0,0,
2414,ambari-web,Oleg Nechiporenko,HDFS Config page is broken in testMode on trunk,HDFS Config page (post-install) does not load when App.testMode = true,1.2.5,1.2.5,11,0,0,0,0,0,0,0,
2426,ambari-web,Xi Wang,Set default widgets to show for the Dashboard,,1.2.5,1.2.5,1,1,0,0,0,0,0,0,
2433,ambari-server,Dmitry Lysnichenko,Bootstrap failed on rhel 5.6,STDOUTTraceback (most recent call last):File '/tmp/setupAgent.py'  line 192  in ?main(sys.argv)File '/tmp/setupAgent.py'  line 188  in mainsys.exit(runAgent(passPhrase  expected_hostname))File '/tmp/setupAgent.py'  line 80  in runAgentagent_retcode = subprocess.call('/usr/sbin/ambari-agent start --expected-hostname={0}'.format(expected_hostname)  shell=True)AttributeError: 'str' object has no attribute 'format'Error seems to be caused by python 2.4 version.,1.2.5,1.2.5,40,1,0,0,0,0,0,0,
2441,ambari-server,Dmitry Lysnichenko,Ambari server start fails with reconfigured user,STR:1) Run ambari-server setup.2) Choose custom user  user1.3) Delete ambari.user from ambari.properties.4) Run ambari-server setup.5) Choose custom user  different from choosen in step 2  user2.6) Run ambari-server start.Got error:ambari-server startUsing python /usr/bin/python2.6Starting ambari-serverHave root privileges.Checking iptables...iptables is disabled nowRunning server: &#91;&#39;/bin/su&#39;  &#39;user2&#39;  &#39;-s&#39;  &#39;/bin/sh&#39;  &#39;-c&#39;  &#39;/usr/jdk64/jdk1.6.0_31/bin/java -server -XX:NewRatio=3 -XX:+UseConcMarkSweepGC -XX:-UseGCOverheadLimit -XX:CMSInitiatingOccupancyFraction=60 -Xms512m -Xmx2048m -cp /etc/ambari-server/conf:/usr/lib/ambari-server/*:/usr/lib64/qt-3.3/bin:/usr/local/sbin:/usr/local/bin:/sbin:/bin:/usr/sbin:/usr/bin:/root/bin:/usr/lib/ambari-server/* org.apache.ambari.server.controller.AmbariServer &gt;/var/log/ambari-server/ambari-server.out 2&gt;&amp;1 &amp; echo $! &gt; /var/run/ambari-server/ambari-server.pid&#39;&#93;done.sh: /var/run/ambari-server/ambari-server.pid: Permission deniedsh: /var/log/ambari-server/ambari-server.out: Permission denied,1.2.5,1.2.5,70,1,0,0,0,0,0,0,
2443,ambari-agent; ambari-web,Jaimin D Jetly,Security wizard: smoke test for services fails with customized service user names.,,1.2.5,1.2.5,1,1,0,0,1,0,0,0,
2447,ambari-server,Dmitry Lysnichenko,Upgrade from 1.2.2/1.2.3.7 to 1.2.5 fails because the ddl script does not work - metainfo version change is broken.,Upgrade from 1.2.2/1.2.3.7 to 1.2.5 fails because the ddl script does not work - metainfo version change is broken.Again we need thorugh testing around this. Please make sure we have tested 1.2.2 and 1.2.3  1.2.4 upgrade to 1.2.5.,1.2.5,1.2.5,38,0,0,0,0,0,0,0,
2461,ambari-server,Dmitry Lysnichenko,Add unit tests for bootstrap and setupAgent python scripts for the server.,Add unit tests for bootstrap and setupAgent python scripts for the server.We need to find gaps on the bootstrap and setupagent script and add unit tests for them.,1.2.5,1.2.5,29,1,0,0,0,0,0,0,
2465,ambari-web,Srimanth Gunturi,Create command line script to manipulate Ambari configurations (get  set  add  delete),We need a script which can manually set the configs when UI is not able to  or does not support.,1.2.5,1.2.5,20,1,0,0,0,0,0,0,
2466,ambari-web,Yusaku Sako,Hive/Oozie database settings should accept custom JDBC URLs,Ran into issues setting up Hive and Oozie with an Oracle database.1. We are hard-coding port 1521 for the JDBC URL. 2. There are two types of JDBC URLs for Oracle: jdbc:oracle:thin:@&#91;HOST&#93;&#91;:PORT&#93;:SID jdbc:oracle:thin:@//&#91;HOST&#93;&#91;:PORT&#93;/SERVICEWe are making the assumption that it is the latter  but this may not work depending on how Oracle is set up.3. We prompt for the 'Database Name'. In Oracle context  this could be the SID or SERVICE NAME  but it's not clear what this is.As a solution to all of the above  we will construct the JDBC URL based on the database type  host  and name for Hive/Oozie and present it to the user as an editable text field during install.Post-install  the JDBC URL remains editable  but does not change automatically as changes other database-related parameters.,1.2.4,1.2.4,133,1,0,0,0,0,0,0,
2471,,Mahadev konar,Remove unnecessary check for hostnames/ service name which is wrong.,Remove unnecessary check for hostnames/ service name which is wrong.,1.2.4,1.2.4,10,1,0,0,0,0,0,0,
2475,,Ximo Guanter,Ambari bootstrap actions report success even if a failure happened,Sometimes  bootstrap actions reports success even if it has failed host tasks:&lt;bootStrapRequest&gt; &lt;status&gt;SUCCESS&lt;/status&gt; &lt;hostsStatus&gt; &lt;hostName&gt;andromeda54.hi.inet&lt;/hostName&gt; &lt;status&gt;FAILED&lt;/status&gt; &lt;statusCode&gt;1&lt;/statusCode&gt; &lt;log&gt; [...] &lt;/log&gt; &lt;/hostsStatus&gt; &lt;hostsStatus&gt; &lt;hostName&gt;andromeda55.hi.inet&lt;/hostName&gt; &lt;status&gt;FAILED&lt;/status&gt; &lt;statusCode&gt;1&lt;/statusCode&gt; &lt;log&gt; [...] &lt;/log&gt; &lt;/hostsStatus&gt; &lt;log&gt; [...] &lt;/log&gt;&lt;/bootStrapRequest&gt;,1.3.0,1.5.0,65,1,0,0,0,0,0,0,
2480,ambari-web,Xi Wang,Dashboard page has a lot of footer padding,This ticket solved:1. Dashboard page has padding space under footer.2. When a widget got deleted  the page scroll to top.(page should stay in place),1.2.5,1.2.5,24,1,0,0,0,0,0,0,
2486,ambari-agent,Dmitry Lysnichenko,shell.killprocessgrp is not working in a reliable way,We have noticed an issue where shell.killprocessgrp is not working correctly. We have seen a scenario where namenode start takes a long time when on a secure cluster the jce policy is unavailable. After 10 minutes when the agent tries to kill the puppet process it invariably fails.We need to run some experiment (perhaps using long running puppet processes) to ensure that shell.killprocessgrp works as expected.Also  we need to verify that the behavior is as expected on both RHEL and Suse.,1.2.5,1.2.5,81,1,0,0,0,0,0,0,
2490,ambari-server,Siddharth Wagle,Issues with setup ldap,I got this blow-up (when bind anon was either false or I just pressed returnBind anonymously true/false (false):====================Review Settings====================authentication.ldap.primaryUrl: my.ldap:389authentication.ldap.secondaryUrl: asdauthentication.ldap.useSSL: falseauthentication.ldap.usernameAttribute: uidauthentication.ldap.baseDn: basednauthorization.userRoleName: userauthorization.adminRoleName: adminauthentication.ldap.bindAnonymously: falseTraceback (most recent call last):File '/usr/sbin/ambari-server.py'  line 3047  in &lt;module&gt;main()File '/usr/sbin/ambari-server.py'  line 2891  in mainsetup_ldap()File '/usr/sbin/ambari-server.py'  line 2353  in setup_ldapprint('%s: %s' % (property  ldap_property_value_mapproperty))KeyError: 'authentication.ldap.managerDn',1.2.5,1.2.5,51,1,0,0,0,0,0,0,
2491,ambari-web,Andrii Tkach,Security Wizard: show which principals and keytabs need to be created on which hosts,Currently it is very difficult to know what principals and keytabs need to be created on which hosts.We should present this information to the end user in a format that is easy to consume.The user running the wizard may not be the one who will be creating keytabs and principals. We can expose the capability to download a csv file and send it to the appropriate person who may parse the data to create a script to generate principals/keytabs (or do so manually).Display the attached as a popup after Configure Services step is done.Let's show it as a popup so that we don't affect any existing navigation/flow.For generating the content:Keytab paths are based on the user inputPrincipal names are based on the user inputNameNode host: show the nn and HTTP principals and keytab pathsJobTracker host: show the jt principal and keytab pathOozie Server host: show the oozie and HTTP principals and keytab pathsNagios Server host: show the nagios principal and keytab pathHBase Master host: show the hbase principal and keytab pathHive Server host: show the hive principal and keytab pathWebHCat Server host: show the HTTP principal and keytab pathZooKeeper Server host: show the zookeeper principal and keytab pathDataNode host: show the dn principal and keytab pathTaskTracker host: show the tt principal and keytab pathRegionServer host: show the hbase principal and keytab pathIf there are duplicated principals on the same host  display it only once.Clickng on 'Download CSV' downloads the CSV file ('host-principal-keytab-list.csv'). The same content  except each row is a comma-delimited list with a /n at the end.,1.2.5,1.2.5,258,1,0,0,0,0,0,0,
2497,ambari-agent,Vitaly Brodetskyi,Remove dependence on dfs_datanode_http_address global for Nagios checks,ambari-agent/src/main/puppet/modules/hdp-nagios/templates/hadoop-services.cfg.erb shows the following:# HDFS::DATANODE Checksdefine service { hostgroup_name slaves use hadoop-service service_description DATANODE::DataNode process down servicegroups HDFS check_command check_tcp!&lt;%=scope.function_hdp_template_var('dfs_datanode_http_address')%&gt;!-w 1 -c 1 normal_check_interval 1 retry_check_interval 0.5 max_check_attempts 3}define service { hostgroup_name slaves use hadoop-service service_description DATANODE::DataNode storage full servicegroups HDFS check_command check_datanode_storage!&lt;%=scope.function_hdp_template_var('dfs_datanode_http_address')%&gt;!90%!90% normal_check_interval 5 retry_check_interval 1 max_check_attempts 2}We need to remove dependence on dfs_datanode_http_address and use the actual config property like:hdp_get_port_from_url($hdfs-site['dfs.datanode.http.address']),1.2.5,1.2.5,79,0,0,0,0,0,0,0,
2498,ambari-server,Oleksandr Diachenko,Cleanup setup https flow,Expected flow:[root@localhost ~]# ambari-server setup-httpsUsing python /usr/bin/python2.6Setting up HTTPS properties...Do you want to configure HTTPS [y/n] (y)?SSL port (8443) ? Please enter path to Certificate: /some/path/on/my/host/server.crtPlease enter path to Private Key: /some/path/on/my/host/server.keyPlease enter password for Private Key:Importing and saving certificate...done.NOTE: Reset Ambari Server to apply changes ('ambari-server restart|stop|start')Ambari Server 'HTTPS setup' completed successfully. Exiting.,1.2.5,1.2.5,63,1,0,0,0,0,0,0,
2515,ambari-web,Jaimin D Jetly,Cannot add property mapred.task.tracker.task-controller,,1.2.5,1.2.5,1,0,0,0,1,0,0,0,
2517,ambari-agent,Siddharth Wagle,Decommission data node not working in secure mode,Decommission datanode does not do kinit before refresh.,1.2.5,1.2.5,8,1,0,0,0,0,0,0,
2519,ambari-web,Srimanth Gunturi,Add download CSV action for security wizard,We need CSV content which shows which principals  keytabs etc. end up on the various hosts. This will be useful in scripts or other tools which can create appropriate environment.,1.2.5,1.2.5,30,1,0,0,0,0,0,0,
2522,ambari-agent,Siddharth Wagle,Zookeeper smoke test failing in secure cluster,Zookeeper smoke test failing in secure cluster,1.2.5,1.2.5,7,1,0,0,0,0,0,0,
2525,ambari-server,Dmitry Lysnichenko,Add helpful message when not able to download jdk with setup options for the user to be able to specify the jdk.,Add helpful message when not able to download jdk with setup options for the user to be able to specify the jdk.,1.2.5,1.2.5,22,0,0,0,0,0,0,0,
2532,ambari-agent,Siddharth Wagle,Incorrect permission on taskcontroller.cfg,/etc/conf/hadoop/taskcontroller.cfgIn secure mode permissions are set to '400'.,1.2.5,1.2.5,8,0,0,0,1,0,0,0,
2534,ambari-server,Sumit Mohanty,Some memory configs are set to -1 in Ambari,Some memory configs are set to -1 in ambari-mapred.cluster.reduce.memory.mb-mapred.jobtracker.maxtasks.per.job-mapred.cluster.max.reduce.memory.mb-mapred.cluster.map.memory.mb-mapred.job.map.memory.mb-mapred.job.reduce.memory.mb-mapred.cluster.max.map.memory.mbModify the stack definition to put default values as appropriate.,1.2.4,1.2.5,18,0,0,0,0,0,0,0,
2542,ambari-server,Nate Cole,Custom Repo URL cannot be set when non-root,The first iteration for creating custom repo URL persisted the new URL to disk. This poses a problem when running Ambari as non-root because the file system is owned by root. Change the implementation to save the override in the metainfo table.,1.2.5,1.2.5,42,0,0,0,0,0,0,0,
2545,ambari-agent,Dmitry Lysnichenko,Regression: Agent external hostname is not verified during bootstrap with no warnings,When confirming hosts using external addresses bootstrapping should be failed immediately and a warning should be logged. Right now this functionality is broken  neither warning in log nor failing immediately present,1.2.5,1.2.5,31,0,0,0,0,0,0,0,
2546,ambari-web,Srimanth Gunturi,Simplify Local Repo setup in installer UI,Enhance the UI to use stacks API to give user a choice of stacks and be able to customize repository locations.,1.2.5,1.4.0,21,0,0,0,0,0,0,0,
2555,ambari-web,Andrii Tkach,Security Wizard: Create separate page for principal/keytab,Add step 'Create Principals and Keytabs' to Security wizard.,1.2.5,1.2.5,9,0,0,0,0,0,0,7,ambari-web/app/controllers/main/admin/security/add/step4.js;ambari-web/app/messages.js;ambari-web/app/routes/add_security.js;ambari-web/app/routes/main.js;ambari-web/app/templates/main/admin/security/add/step1.hbs;ambari-web/app/templates/main/admin/security/add/step2.hbs;ambari-web/app/templates/main/admin/security/add/step3.hbs;
